StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,gender,gender_5_TEXT,age,ethnic,ethnic_10_TEXT,politic,politic_5_TEXT,education,language,language_8_TEXT,ResponseID,SONAid
2024-04-29 23:29:36,2024-04-29 23:29:56,IP Address,68.108.253.110,100,20,True,2024-04-29 23:29:57,R_1M3uDqXKsPlPb51,,,,,34.4216,-119.7068,anonymous,EN,Yes,Male,,22,White/Caucasian,,Independent,,Some college or associate degree,English,,R_1M3uDqXKsPlPb51,120282
2024-04-30 14:50:43,2024-04-30 14:52:07,IP Address,172.226.4.18,100,83,True,2024-04-30 14:52:07,R_5iPq9JGytePNzjP,,,,,34.4272,-119.7059,anonymous,EN,Yes,Female,,19,Hispanic or Latino,,Democrat,,Some college or associate degree,Spanish,,R_5iPq9JGytePNzjP,120599
2024-04-30 15:00:00,2024-04-30 15:00:33,IP Address,172.226.2.187,100,32,True,2024-04-30 15:00:34,R_2QKiotkOH6sWaLo,,,,,34.4272,-119.7059,anonymous,EN,Yes,Female,,19,Hispanic or Latino,,Prefer not to say,,Some college or associate degree,Spanish,,R_2QKiotkOH6sWaLo,120599
2024-04-30 16:12:59,2024-04-30 16:56:41,IP Address,169.231.188.189,100,2622,True,2024-04-30 16:56:42,R_3Q0hxo6o4VzEqse,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,19,"White/Caucasian,Asian",,Democrat,,Some college or associate degree,English,,R_3Q0hxo6o4VzEqse,120240
2024-04-30 16:58:42,2024-04-30 16:59:02,IP Address,169.231.188.189,100,20,True,2024-04-30 16:59:03,R_3Pc1z7ik3ZDl0Sa,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,19,"White/Caucasian,Asian",,Democrat,,Some college or associate degree,English,,R_3Pc1z7ik3ZDl0Sa,120240
2024-04-30 17:32:33,2024-04-30 17:33:15,IP Address,169.231.93.222,100,42,True,2024-04-30 17:33:15,R_1GfjS95mPF5SQdH,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,20,Hispanic or Latino,,Don't know,,Some college or associate degree,Spanish,,R_1GfjS95mPF5SQdH,116230
2024-04-30 17:34:41,2024-04-30 17:35:09,IP Address,169.231.93.222,100,28,True,2024-04-30 17:35:10,R_5CJkYwA7Uppmu2R,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,20,Hispanic or Latino,,Don't know,,Some college or associate degree,Spanish,,R_5CJkYwA7Uppmu2R,116230
2024-04-30 19:07:42,2024-04-30 19:08:08,IP Address,169.231.93.222,100,25,True,2024-04-30 19:08:08,R_2yf0ci11eFudxZ9,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,20,Hispanic or Latino,,Don't know,,Some college or associate degree,Spanish,,R_2yf0ci11eFudxZ9,116230
2024-04-30 19:56:43,2024-04-30 19:59:32,IP Address,169.231.120.128,100,168,True,2024-04-30 19:59:33,R_3MItgNusMrRSacN,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,20,Hispanic or Latino,,Prefer not to say,,High school (including GED),Spanish,,R_3MItgNusMrRSacN,120462
2024-04-30 22:46:44,2024-04-30 22:47:01,Survey Preview,,100,17,True,2024-04-30 22:47:02,R_5pMF68hySN3cSrO,,,,,34.4265,-119.8631,preview,EN,Yes,,,,,,,,,,,R_5pMF68hySN3cSrO,
2024-04-30 23:12:48,2024-04-30 23:16:03,IP Address,169.231.182.187,100,195,True,2024-04-30 23:16:04,R_1c6rLiAjvN0tHVq,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,18,Hispanic or Latino,,Democrat,,Some college or associate degree,Spanish,,R_1c6rLiAjvN0tHVq,120472
2024-04-30 23:17:03,2024-04-30 23:17:51,IP Address,169.231.182.187,100,47,True,2024-04-30 23:17:51,R_7N8sGdwTF0NLCP6,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,18,Hispanic or Latino,,Democrat,,Some college or associate degree,Other (please specify),"Spanish ",R_7N8sGdwTF0NLCP6,120472
2024-04-30 23:23:44,2024-04-30 23:24:27,IP Address,169.231.182.187,100,43,True,2024-04-30 23:24:28,R_3OSqX6BirtbfW13,,,,,34.4265,-119.8631,anonymous,EN,Yes,Male,,18,Hispanic or Latino,,Democrat,,High school (including GED),Spanish,,R_3OSqX6BirtbfW13,120472
2024-05-01 09:51:14,2024-05-01 09:51:25,Survey Preview,,100,10,True,2024-05-01 09:51:26,R_3SlUwNPoAcPxhrb,,,,,34.4265,-119.8631,preview,EN,Yes,,,,,,,,,,,R_3SlUwNPoAcPxhrb,111111
2024-05-01 09:56:06,2024-05-01 09:56:18,Survey Preview,,100,11,True,2024-05-01 09:56:19,R_3VfGmN3kRO9xCTg,,,,,34.4265,-119.8631,preview,EN,Yes,,,,,,,,,,,R_3VfGmN3kRO9xCTg,111111
2024-05-01 12:13:04,2024-05-01 12:13:59,IP Address,169.231.56.171,100,55,True,2024-05-01 12:14:00,R_2Yw6CLfRrTOnl9T,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,19,Asian,,Prefer not to say,,High school (including GED),Mandarin,,R_2Yw6CLfRrTOnl9T,120783
2024-05-01 12:15:54,2024-05-01 12:16:17,IP Address,169.231.56.171,100,22,True,2024-05-01 12:16:17,R_4dz2AQUg82nrh9r,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,19,Asian,,Prefer not to say,,High school (including GED),Mandarin,,R_4dz2AQUg82nrh9r,120783
2024-05-01 12:18:38,2024-05-01 12:18:57,IP Address,169.231.56.171,100,18,True,2024-05-01 12:18:58,R_71Et5V1BaqiJuoR,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,19,Asian,,Prefer not to say,,High school (including GED),Mandarin,,R_71Et5V1BaqiJuoR,120783
2024-05-01 12:55:32,2024-05-01 12:56:08,IP Address,169.231.64.216,100,35,True,2024-05-01 12:56:08,R_3YovKuFHnYI49gt,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,21,Hispanic or Latino,,Democrat,,Some college or associate degree,English,,R_3YovKuFHnYI49gt,120331
2024-05-01 15:34:53,2024-05-01 15:35:15,IP Address,169.231.188.189,100,22,True,2024-05-01 15:35:16,R_3bNMAkMCLdBCePj,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,19,"White/Caucasian,Asian",,Democrat,,Some college or associate degree,English,,R_3bNMAkMCLdBCePj,120240
2024-05-01 16:55:42,2024-05-01 16:57:16,IP Address,169.231.34.83,100,93,True,2024-05-01 16:57:17,R_5EccKcotuRFOO33,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,18,Hispanic or Latino,,Don't know,,High school (including GED),Spanish,,R_5EccKcotuRFOO33,120209
2024-05-01 19:52:08,2024-05-01 19:52:35,IP Address,169.231.188.189,100,27,True,2024-05-01 19:52:36,R_2rwbUc8f78WmBxa,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,19,"White/Caucasian,Asian",,Democrat,,Some college or associate degree,English,,R_2rwbUc8f78WmBxa,120240
2024-05-01 20:53:14,2024-05-01 20:54:13,IP Address,169.231.40.32,100,59,True,2024-05-01 20:54:14,R_3fw1uyYv6v4ZVJe,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,18,Hispanic or Latino,,Democrat,,High school (including GED),English,,R_3fw1uyYv6v4ZVJe,120482
2024-05-01 21:24:18,2024-05-01 21:26:25,IP Address,169.231.21.198,100,126,True,2024-05-01 21:26:25,R_1MJr8NKNf8pAoJV,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,18,Hispanic or Latino,,Democrat,,High school (including GED),English,,R_1MJr8NKNf8pAoJV,120482
2024-05-02 17:21:33,2024-05-02 17:22:59,IP Address,169.231.126.199,100,86,True,2024-05-02 17:23:00,R_1Et4aI0weGQGovt,,,,,34.4373,-119.8341,anonymous,EN,Yes,Female,,20,Asian,,Democrat,,High school (including GED),English,,R_1Et4aI0weGQGovt,120280
2024-05-03 13:32:12,2024-05-03 13:34:37,IP Address,169.231.221.65,100,145,True,2024-05-03 13:34:38,R_3NHYjetBGepYbrK,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,18,White/Caucasian,,Democrat,,Some college or associate degree,English,,R_3NHYjetBGepYbrK,120245
2024-05-03 15:02:04,2024-05-03 15:02:39,IP Address,172.56.120.252,100,34,True,2024-05-03 15:02:40,R_2Ih3n8LBAWog8ps,,,,,34.1928,-118.4886,anonymous,EN,Yes,Female,,"19 ",White/Caucasian,,Don't know,,Some college or associate degree,English,,R_2Ih3n8LBAWog8ps,120456
2024-05-03 17:31:22,2024-05-03 17:32:50,IP Address,169.231.166.177,100,87,True,2024-05-03 17:32:50,R_31BwcmFMmY8Wg3q,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,19,African-American,,Don't know,,Some college or associate degree,English,,R_31BwcmFMmY8Wg3q,120315
2024-05-04 09:18:29,2024-05-04 09:18:54,IP Address,173.198.57.34,100,25,True,2024-05-04 09:18:55,R_7eap0FQxb1TrCnY,,,,,33.9561,-117.2501,anonymous,EN,Yes,Female,,19,White/Caucasian,,Don't know,,Some college or associate degree,English,,R_7eap0FQxb1TrCnY,120456
2024-05-05 13:29:25,2024-05-05 13:30:48,IP Address,169.231.108.0,100,82,True,2024-05-05 13:30:48,R_3WksQ064xj6JYYN,,,,,34.4282,-119.6874,anonymous,EN,Yes,Female,,19,White/Caucasian,,Democrat,,Some college or associate degree,English,,R_3WksQ064xj6JYYN,120834
2024-05-06 19:54:35,2024-05-06 19:55:19,IP Address,169.231.58.20,100,44,True,2024-05-06 19:55:20,R_2KryIkmTCOb6eUU,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,20,Hispanic or Latino,,Democrat,,Some college or associate degree,Spanish,,R_2KryIkmTCOb6eUU,120811
2024-05-07 10:38:26,2024-05-07 19:50:21,IP Address,169.231.168.79,100,33115,True,2024-05-07 19:50:22,R_20otlB1Mh4hpvTM,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,20,Hispanic or Latino,,Independent,,Some college or associate degree,Spanish,,R_20otlB1Mh4hpvTM,120734
2024-05-07 19:53:26,2024-05-07 19:53:58,IP Address,169.231.168.79,100,31,True,2024-05-07 19:53:59,R_13m40r672zQl4g7,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,20,Hispanic or Latino,,Independent,,Some college or associate degree,Spanish,,R_13m40r672zQl4g7,120734
2024-05-07 20:19:57,2024-05-07 20:22:07,IP Address,207.71.203.244,100,129,True,2024-05-07 20:22:07,R_7lxhI87CHabQjfc,,,,,34.4398,-119.7315,anonymous,EN,Yes,Female,,20,White/Caucasian,,Independent,,Some college or associate degree,Other (please specify),Armenian,R_7lxhI87CHabQjfc,120766
2024-04-30 23:27:04,2024-04-30 23:40:34,IP Address,169.231.200.199,27,810,False,2024-05-07 23:40:39,R_1Pbh66rATg9y96t,,,,,,,anonymous,EN,Yes,,,,,,,,,,,R_1Pbh66rATg9y96t,120644
2024-05-08 10:05:42,2024-05-08 10:06:35,IP Address,169.231.79.197,100,52,True,2024-05-08 10:06:36,R_7Yb9Wkvu2ocVDk1,,,,,34.4358,-119.8322,anonymous,EN,Yes,Female,,19,Hispanic or Latino,,Democrat,,Some college or associate degree,Spanish,,R_7Yb9Wkvu2ocVDk1,116251
2024-05-08 14:47:46,2024-05-08 14:48:06,IP Address,128.111.148.160,100,19,True,2024-05-08 14:48:06,R_3yazS74o2J9DhjO,,,,,34.445,-119.8046,anonymous,EN,Yes,Female,,19,Hispanic or Latino,,Democrat,,Some college or associate degree,Spanish,,R_3yazS74o2J9DhjO,116251
2024-05-08 18:57:14,2024-05-08 18:57:57,IP Address,169.231.170.146,100,43,True,2024-05-08 18:57:58,R_701Ahvlhq3udAHc,,,,,34.4265,-119.8631,anonymous,EN,Yes,Male,,19,Hispanic or Latino,,Prefer not to say,,Some college or associate degree,Spanish,,R_701Ahvlhq3udAHc,120545
2024-05-08 21:53:17,2024-05-08 21:56:13,IP Address,169.231.202.8,100,176,True,2024-05-08 21:56:14,R_5KTszjvZUJlIenp,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,18,Hispanic or Latino,,Democrat,,High school (including GED),Spanish,,R_5KTszjvZUJlIenp,120200
2024-05-09 12:16:37,2024-05-09 12:17:24,IP Address,169.231.210.42,100,47,True,2024-05-09 12:17:25,R_1QYUgALf2MKc3vp,,,,,34.4265,-119.8631,anonymous,EN,Yes,Nonbinary,,18,Asian,,Independent,,High school (including GED),English,,R_1QYUgALf2MKc3vp,120802
2024-05-09 23:02:20,2024-05-09 23:03:56,IP Address,104.28.85.216,100,96,True,2024-05-09 23:03:57,R_5uP9JJsaCJo6OOz,,,,,34.4272,-119.7059,anonymous,EN,Yes,Male,,19,Asian,,Democrat,,Some college or associate degree,English,,R_5uP9JJsaCJo6OOz,120968
2024-05-10 11:41:10,2024-05-10 11:43:11,IP Address,207.212.33.52,100,120,True,2024-05-10 11:43:11,R_3hhygsS0eMynJ7H,,,,,29.8738,-95.5233,anonymous,EN,Yes,Male,,20,White/Caucasian,,Republican,,High school (including GED),English,,R_3hhygsS0eMynJ7H,120347
2024-05-10 14:55:02,2024-05-10 14:55:53,IP Address,169.231.220.231,100,51,True,2024-05-10 14:55:54,R_8cvY6RMpIIbMEo3,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,19,White/Caucasian,,Democrat,,Some college or associate degree,English,,R_8cvY6RMpIIbMEo3,120435
2024-05-10 20:12:32,2024-05-10 20:15:48,IP Address,169.231.191.229,100,196,True,2024-05-10 20:15:49,R_59nXN3KJnjYkf8b,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,21,African-American,,Independent,,Some college or associate degree,English,,R_59nXN3KJnjYkf8b,121562
2024-05-10 22:27:27,2024-05-10 22:27:57,IP Address,184.189.222.83,100,29,True,2024-05-10 22:27:58,R_5gBJYH1TXEzkJ8L,,,,,34.4265,-119.8631,anonymous,EN,Yes,Male,,20,White/Caucasian,,Republican,,High school (including GED),English,,R_5gBJYH1TXEzkJ8L,120347
2024-05-11 19:30:05,2024-05-11 19:31:51,IP Address,72.205.83.89,100,106,True,2024-05-11 19:31:52,R_12tSZmx8hSuXu6d,,,,,34.445,-119.8046,anonymous,EN,Yes,Female,,"21 ",Asian,,Democrat,,High school (including GED),English,,R_12tSZmx8hSuXu6d,120748
2024-05-12 11:02:17,2024-05-12 11:02:42,IP Address,169.231.158.51,100,24,True,2024-05-12 11:02:42,R_5YokSjNXz6HlXal,,,,,34.4265,-119.8631,anonymous,EN,Yes,Male,,18,Asian,,Prefer not to say,,High school (including GED),Mandarin,,R_5YokSjNXz6HlXal,120416
2024-05-12 11:03:58,2024-05-12 11:04:18,IP Address,169.231.158.51,100,19,True,2024-05-12 11:04:18,R_2KyfqZxEJXtBkzL,,,,,34.4265,-119.8631,anonymous,EN,Yes,Male,,18,Asian,,Prefer not to say,,High school (including GED),Mandarin,,R_2KyfqZxEJXtBkzL,120416
2024-05-12 15:32:21,2024-05-12 15:33:45,IP Address,169.231.182.92,100,83,True,2024-05-12 15:33:46,R_75PkJGK4ZpN5clP,,,,,34.4265,-119.8631,anonymous,EN,Yes,Male,,18,"White/Caucasian,African-American",,Democrat,,High school (including GED),English,,R_75PkJGK4ZpN5clP,120298
2024-05-05 16:42:57,2024-05-05 16:45:50,IP Address,169.231.28.22,27,173,False,2024-05-12 16:45:51,R_7YMfR5FstDT1Mkx,,,,,,,anonymous,EN,Yes,,,,,,,,,,,R_7YMfR5FstDT1Mkx,120967
2024-05-12 21:54:29,2024-05-12 23:31:42,IP Address,169.231.63.158,100,5833,True,2024-05-12 23:31:43,R_5SxAnX25qTwpM5H,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,18,Hispanic or Latino,,Republican,,Some college or associate degree,Spanish,,R_5SxAnX25qTwpM5H,120364
2024-05-13 00:03:57,2024-05-13 09:35:54,IP Address,169.231.65.163,100,34317,True,2024-05-13 09:35:55,R_5lSB76siDkwnBL3,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,18,Asian,,Independent,,High school (including GED),English,,R_5lSB76siDkwnBL3,120201
2024-05-04 13:45:34,2024-05-06 12:11:02,IP Address,169.231.221.65,27,167127,False,2024-05-13 12:11:08,R_1X119S0yjimIheo,,,,,,,anonymous,EN,Yes,,,,,,,,,,,R_1X119S0yjimIheo,120245
2024-05-13 17:18:40,2024-05-13 17:19:37,IP Address,98.185.246.147,100,56,True,2024-05-13 17:19:38,R_3Vxfev3MGsXgbK1,,,,,34.4216,-119.7068,anonymous,EN,Yes,Female,,21,Hispanic or Latino,,Don't know,,High school (including GED),Spanish,,R_3Vxfev3MGsXgbK1,120801
2024-05-14 09:53:48,2024-05-14 09:54:33,IP Address,98.185.247.117,100,44,True,2024-05-14 09:54:34,R_5PyR4YVF9PC296x,,,,,34.4216,-119.7068,anonymous,EN,Yes,Female,,20,White/Caucasian,,Prefer not to say,,Some college or associate degree,English,,R_5PyR4YVF9PC296x,120210
2024-05-14 12:56:24,2024-05-14 12:56:49,IP Address,169.231.24.207,100,24,True,2024-05-14 12:56:49,R_3Hq0pKoFXUeyfKX,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,20,Asian,,Democrat,,Some college or associate degree,English,,R_3Hq0pKoFXUeyfKX,120829
2024-05-14 13:02:38,2024-05-14 13:03:07,IP Address,184.186.225.156,100,28,True,2024-05-14 13:03:08,R_1lsKKVQpKnRQfFs,,,,,34.4216,-119.7068,anonymous,EN,Yes,Female,,18,Asian,,Democrat,,High school (including GED),English,,R_1lsKKVQpKnRQfFs,120644
2024-05-14 14:14:33,2024-05-14 14:15:41,IP Address,68.227.80.79,100,67,True,2024-05-14 14:15:41,R_23fCGTf5Bw4sfo3,,,,,34.4216,-119.7068,anonymous,EN,Yes,Female,,21,Asian,,Prefer not to say,,Bachelor's degree,English,,R_23fCGTf5Bw4sfo3,121574
2024-05-14 14:55:02,2024-05-14 19:29:39,IP Address,68.227.80.79,100,16476,True,2024-05-14 19:29:40,R_7LzE0pjYtdObtSm,,,,,34.4216,-119.7068,anonymous,EN,Yes,Female,,21,Asian,,Prefer not to say,,Bachelor's degree,English,,R_7LzE0pjYtdObtSm,121574
2024-05-14 20:19:39,2024-05-14 20:22:32,IP Address,169.231.209.211,100,173,True,2024-05-14 20:22:32,R_1JOTZSNdzRD5obR,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,18,"Asian,Hispanic or Latino",,Don't know,,Some college or associate degree,English,,R_1JOTZSNdzRD5obR,120606
2024-05-07 13:07:47,2024-05-07 20:39:42,IP Address,169.231.183.86,18,27115,False,2024-05-14 20:39:43,R_10PGsrT4ZI3POES,,,,,,,anonymous,EN,Yes,,,,,,,,,,,R_10PGsrT4ZI3POES,120518
2024-05-15 09:42:13,2024-05-15 09:42:57,IP Address,169.231.79.197,100,43,True,2024-05-15 09:42:57,R_2GwZX5QWN7xB3d8,,,,,34.4358,-119.8322,anonymous,EN,Yes,Female,,19,Hispanic or Latino,,Democrat,,Some college or associate degree,Spanish,,R_2GwZX5QWN7xB3d8,116251
2024-05-15 15:14:07,2024-05-15 15:14:28,IP Address,128.111.148.162,100,21,True,2024-05-15 15:14:28,R_7OwUL9VEO13T4Sy,,,,,34.445,-119.8046,anonymous,EN,Yes,Female,,19,Hispanic or Latino,,Democrat,,Some college or associate degree,Spanish,,R_7OwUL9VEO13T4Sy,116251
2024-05-15 17:09:17,2024-05-15 21:36:01,IP Address,169.231.96.88,100,16003,True,2024-05-15 21:36:01,R_2EGDBl6ai8CWmRz,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,19,"White/Caucasian,Asian",,Don't know,,Some college or associate degree,Other (please specify),Greek,R_2EGDBl6ai8CWmRz,120215
2024-05-16 01:21:00,2024-05-16 01:23:00,IP Address,70.185.134.118,100,119,True,2024-05-16 01:23:01,R_3ekubxwa9Ik5zUP,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,20,Asian,,Don't know,,High school (including GED),Other (please specify),Tagalog,R_3ekubxwa9Ik5zUP,120739
2024-05-17 08:47:52,2024-05-17 08:49:03,IP Address,169.231.142.165,100,70,True,2024-05-17 08:49:04,R_3P7RFUUGxBU9T3j,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,18,Hispanic or Latino,,Democrat,,Some college or associate degree,Spanish,,R_3P7RFUUGxBU9T3j,120472
2024-05-17 18:47:16,2024-05-17 18:47:50,IP Address,169.231.81.75,100,34,True,2024-05-17 18:47:51,R_1dEQmznFrOUMB26,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,18,Asian,,Independent,,High school (including GED),English,,R_1dEQmznFrOUMB26,120760
2024-05-18 17:40:00,2024-05-18 17:41:05,IP Address,169.231.183.18,100,65,True,2024-05-18 17:41:06,R_2M3BSrq6ZzSs0t3,,,,,34.4265,-119.8631,anonymous,ZH-S,Yes,Male,,18,Asian,,Don't know,,High school (including GED),Mandarin,,R_2M3BSrq6ZzSs0t3,120533
2024-05-19 01:26:32,2024-05-19 01:27:24,IP Address,169.231.122.35,100,51,True,2024-05-19 01:27:25,R_7hZmoK1t3s8IgkC,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,20,African-American,,Independent,,Some college or associate degree,English,,R_7hZmoK1t3s8IgkC,120419
2024-05-19 11:13:26,2024-05-19 11:15:28,IP Address,184.187.176.51,100,122,True,2024-05-19 11:15:29,R_3VjvlLbPe9t3xLs,,,,,34.4265,-119.8631,anonymous,EN,Yes,Female,,20,Asian,,Don't know,,High school (including GED),English,,R_3VjvlLbPe9t3xLs,120965
