key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,participant,session,date,expName,psychopyVersion,OS,frameRate,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session_serial,slider_judge_img
,,,,,,2,0.5432,0,49,49,14,1,15,image/15.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,,,,,,,,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,0,1,1,1,1,1,competent.png
,,,,,,1,1.231,0,0,0,35,1,36,image/36.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,1,2.0972,0,1,1,27,1,28,image/28.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,2,0.0202,0,2,2,6,1,7,image/7.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,2,0.7352,0,3,3,45,1,46,image/46.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,0.6731,0,4,4,37,1,38,image/38.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,0.5267,0,5,5,25,1,26,image/26.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,0.6989,0,6,6,48,1,49,image/49.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,1.1141,0,7,7,24,1,25,image/25.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,1.1008,0,8,8,28,1,29,image/29.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,1.4188,0,9,9,14,1,15,image/15.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,1.6918,0,10,10,7,1,8,image/8.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,1.6306,0,11,11,13,1,14,image/14.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,0.7318,0,12,12,17,1,18,image/18.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,1.5308,0,13,13,12,1,13,image/13.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,1.2514,0,14,14,22,1,23,image/23.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,1.9323,0,15,15,47,1,48,image/48.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,2.0487,0,16,16,0,1,1,image/1.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,1.1907,0,17,17,33,1,34,image/34.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,1.8548,0,18,18,20,1,21,image/21.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,2,1.4668,0,19,19,15,1,16,image/16.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,2,0.7478,0,20,20,5,1,6,image/6.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,2,1.7458,0,21,21,49,1,50,image/50.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,2,2.1991,0,22,22,9,1,10,image/10.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,2,2.3559,0,23,23,26,1,27,image/27.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,2,5.5059,0,24,24,46,1,47,image/47.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,2,1.9001,0,25,25,29,1,30,image/30.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,2,3.2576,0,26,26,16,1,17,image/17.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,2,2.3565,0,27,27,11,1,12,image/12.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,2,3.4625,0,28,28,36,1,37,image/37.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,2,1.9987,0,29,29,41,1,42,image/42.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,0.7554,0,30,30,38,1,39,image/39.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,1.9919,0,31,31,1,1,2,image/2.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,1.6811,0,32,32,31,1,32,image/32.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,3.3842,0,33,33,42,1,43,image/43.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,2.4462,0,34,34,39,1,40,image/40.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,2.8637,0,35,35,32,1,33,image/33.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,1.1399,0,36,36,3,1,4,image/4.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,1.2842,0,37,37,10,1,11,image/11.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,2.2483,0,38,38,2,1,3,image/3.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,2.39,0,39,39,19,1,20,image/20.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,3.2101,0,40,40,43,1,44,image/44.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,3.6304,0,41,41,40,1,41,image/41.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,7.5193,0,42,42,4,1,5,image/5.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,2,6.6614,0,43,43,18,1,19,image/19.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,4.0033,0,44,44,8,1,9,image/9.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,3.1318,0,45,45,23,1,24,image/24.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,2,4.2661,0,46,46,21,1,22,image/22.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,4.2766,0,47,47,44,1,45,image/45.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,0.8923,0,48,48,34,1,35,image/35.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,2,0.7835,0,49,49,30,1,31,image/31.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,,,,,,,,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,0,2,2,0,1,0,critical.png
,,,,,,4,1.3647,0,0,0,31,1,32,image/32.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,0.5838,0,1,1,27,1,28,image/28.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,0.5751,0,2,2,0,1,1,image/1.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,2,0.199,0,3,3,28,1,29,image/29.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,5,0.6159,0,4,4,40,1,41,image/41.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,4,0.8619,0,5,5,23,1,24,image/24.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,5,0.4151,0,6,6,48,1,49,image/49.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,2,0.6002,0,7,7,9,1,10,image/10.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,0.7813,0,8,8,39,1,40,image/40.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,4,0.6396,0,9,9,7,1,8,image/8.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,2,0.5749,0,10,10,16,1,17,image/17.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,0.375,0,11,11,34,1,35,image/35.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,2,0.6333,0,12,12,32,1,33,image/33.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,5,0.718,0,13,13,46,1,47,image/47.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,5,0.8038,0,14,14,21,1,22,image/22.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,5,1.6968,0,15,15,33,1,34,image/34.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,5,2.0633,0,16,16,6,1,7,image/7.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,5,1.009,0,17,17,1,1,2,image/2.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,5,4.1663,0,18,18,43,1,44,image/44.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,5,3.6753,0,19,19,10,1,11,image/11.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,5,2.2407,0,20,20,37,1,38,image/38.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,5,2.061,0,21,21,41,1,42,image/42.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,5,1.8963,0,22,22,11,1,12,image/12.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,5,0.8315,0,23,23,47,1,48,image/48.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,5,0.8645,0,24,24,36,1,37,image/37.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,0.4268,0,25,25,3,1,4,image/4.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,1.157,0,26,26,20,1,21,image/21.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,0.7312,0,27,27,13,1,14,image/14.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,4,0.6412,0,28,28,44,1,45,image/45.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,4,0.4487,0,29,29,42,1,43,image/43.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,2.1455,0,30,30,35,1,36,image/36.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,1.2912,0,31,31,30,1,31,image/31.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,4,0.5312,0,32,32,17,1,18,image/18.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,2,0.5772,0,33,33,45,1,46,image/46.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,0.483,0,34,34,14,1,15,image/15.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,4,0.1835,0,35,35,2,1,3,image/3.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,4,0.3396,0,36,36,24,1,25,image/25.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,0.4882,0,37,37,15,1,16,image/16.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,4,0.4054,0,38,38,29,1,30,image/30.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,0.6556,0,39,39,38,1,39,image/39.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,4,0.6436,0,40,40,18,1,19,image/19.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,0.6589,0,41,41,49,1,50,image/50.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,5,0.1866,0,42,42,22,1,23,image/23.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,4,0.6309,0,43,43,12,1,13,image/13.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,0.5642,0,44,44,25,1,26,image/26.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,2,0.4347,0,45,45,8,1,9,image/9.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,3,0.7994,0,46,46,5,1,6,image/6.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,4,0.9659,0,47,47,19,1,20,image/20.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,4,1.8361,0,48,48,26,1,27,image/27.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,4,2.014,0,49,49,4,1,5,image/5.jpg,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,,,,,,,,R_49GRi7W6rJG5j6F,2,2024-04-02_14h58.31.997,face trait task,2021.2.3,Win32,59.88023952,0,3,3,3,1,3,friendly.png
